Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
20804235,The Mark and the Void,Paul Murray,"Murray, Paul",,"=""0241146666""","=""9780241146668""",4,3.62,Penguin,Paperback,461,2015,2015,,2017/11/29,,,read,,,,1,,,0,,,,,
2056,An Evening of Long Goodbyes,Paul Murray,"Murray, Paul",,"=""0812970403""","=""9780812970401""",4,3.61,Random House Trade Paperbacks,Paperback,448,2005,2003,,2017/11/29,,,read,,,,1,,,0,,,,,
5113,Franny and Zooey,J.D. Salinger,"Salinger, J.D.",,"=""0316769029""","=""9780316769020""",4,3.98,Back Bay Books,Paperback,201,2001,1961,,2017/11/29,,,read,,,,1,,,0,,,,,
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",Maria Skibniewska,"=""0316769177""","=""9780316769174""",3,3.80,Back Bay Books,Paperback,277,2001,1951,,2017/11/29,,,read,,,,1,,,0,,,,,
7613,Animal Farm,George Orwell,"Orwell, George","Boris Grabnar, Peter Škerl","=""0452284244""","=""9780452284241""",4,3.93,NAL,Paperback,122,2003,1945,,2017/11/29,,,read,,,,1,,,0,,,,,
51496,The Strange Case of Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,"Stevenson, Robert Louis","Mervyn Peake, Vladimir Nabokov, Dan Chaon","=""0451528956""","=""9780451528957""",4,3.81,Signet Classics,Paperback,144,2003,1886,,2017/11/29,,,read,,,,1,,,0,,,,,
2401162,The Picture of Dorian Gray,Kieran McGovern,"McGovern, Kieran",Oscar Wilde,"=""1405882298""","=""9781405882293""",4,4.03,Pearson Education ESL,Paperback,63,2008,,,2017/11/29,,,read,,,,1,,,0,,,,,
52036,Siddhartha,Hermann Hesse,"Hesse, Hermann",Hilda Rosner,"=""""","=""""",3,4.02,Bantam Books,Mass Market Paperback,152,1981,1922,,2017/11/29,,,read,,,,1,,,0,,,,,
4588,Extremely Loud and Incredibly Close,Jonathan Safran Foer,"Foer, Jonathan Safran",,"=""0618711651""","=""9780618711659""",4,3.98,Mariner Books,Paperback,326,2006,2005,,2017/11/29,,,read,,,,1,,,0,,,,,
31122,I Capture the Castle,Dodie Smith,"Smith, Dodie",,"=""0312181108""","=""9780312181109""",4,4.00,Wyatt Book,Hardcover,343,1998,1948,,2017/11/29,,,read,,,,1,,,0,,,,,
2187,Middlesex,Jeffrey Eugenides,"Eugenides, Jeffrey",,"=""0312422156""","=""9780312422158""",3,4.00,Picador USA,Paperback,529,2003,2002,,2017/11/29,,,read,,,,1,,,0,,,,,
8442457,Gone Girl,Gillian Flynn,"Flynn, Gillian",,"=""0297859382""","=""9780297859383""",4,4.07,Weidenfeld & Nicolson,Hardcover,399,2012,2012,,2017/11/29,,,read,,,,1,,,0,,,,,
4381,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",Alfredo Crespo,"=""0307347974""","=""9780307347978""",5,3.99,DeBolsillo,Mass Market Paperback,175,2004,1953,,2017/11/29,,,read,,,,1,,,0,,,,,
17803,After Dark,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""0307265838""","=""9780307265838""",3,3.70,Knopf Publishing Group,Hardcover,191,2007,2004,,2017/11/29,,,read,,,,1,,,0,,,,,
16181775,"The Rosie Project (Don Tillman, #1)",Graeme Simsion,"Simsion, Graeme",,"=""1476729085""","=""9781476729084""",4,4.02,Simon & Schuster,Hardcover,295,2013,2013,,2017/11/29,,,read,,,,1,,,0,,,,,
26247008,Truly Madly Guilty,Liane Moriarty,"Moriarty, Liane",,"=""1250069793""","=""9781250069795""",3,3.57,Flatiron Books,Hardcover,415,2016,2016,,2017/11/29,,,read,,,,1,,,0,,,,,
17802724,The Husband's Secret,Liane Moriarty,"Moriarty, Liane",,"=""0399159347""","=""9780399159343""",3,3.94,Berkley,Hardcover,396,2013,2013,,2017/11/29,,,read,,,,1,,,0,,,,,
19486412,Big Little Lies,Liane Moriarty,"Moriarty, Liane",,"=""0399167064""","=""9780399167065""",4,4.27,Berkley,Hardcover,460,2014,2014,,2017/11/29,,,read,,,,1,,,0,,,,,
18007564,The Martian,Andy Weir,"Weir, Andy",,"=""0804139024""","=""9780804139021""",4,4.40,Crown,Hardcover,369,2014,2012,,2017/11/29,,,read,,,,1,,,0,,,,,
37435,The Secret Life of Bees,Sue Monk Kidd,"Kidd, Sue Monk",,"=""0142001740""","=""9780142001745""",5,4.04,Penguin Books,Paperback,302,2003,2001,,2017/11/29,,,read,,,,1,,,0,,,,,
853510,"Murder on the Orient Express (Hercule Poirot, #10)",Agatha Christie,"Christie, Agatha",,"=""0007119313""","=""9780007119318""",4,4.17,HarperCollins,Paperback,347,2007,1934,,2017/11/29,,,read,,,,1,,,0,,,,,
16299,And Then There Were None,Agatha Christie,"Christie, Agatha",,"=""0312330871""","=""9780312330873""",5,4.26,St. Martin's Press,Paperback,264,2004,1939,,2017/11/29,,,read,,,,1,,,0,,,,,
33413882,Miss Kopp's Midnight Confessions (Kopp Sisters #3),Amy  Stewart,"Stewart, Amy",,"=""054440999X""","=""9780544409996""",5,3.76,Houghton Mifflin Harcourt,Hardcover,374,2017,2017,,2017/11/29,,,read,,,,1,,,0,,,,,
93575,"Gaudy Night (Lord Peter Wimsey, #12)",Dorothy L. Sayers,"Sayers, Dorothy L.",,"=""0061043494""","=""9780061043499""",5,4.24,HarperTorch,Paperback,501,1995,1935,,2017/11/29,,,read,,,,1,,,0,,,,,
30555488,The Underground Railroad,Colson Whitehead,"Whitehead, Colson",,"=""0385542364""","=""9780385542364""",4,4.02,Doubleday Books,Hardcover,306,2016,2016,,2017/11/29,,,read,,,,1,,,0,,,,,
25735012,"Career of Evil (Cormoran Strike, #3)",Robert Galbraith,"Galbraith, Robert",J.K. Rowling,"=""0316349933""","=""9780316349932""",5,4.21,Mulholland Books,Hardcover,497,2015,2015,,2017/11/29,,,read,,,,1,,,0,,,,,
18214414,"The Silkworm (Cormoran Strike, #2)",Robert Galbraith,"Galbraith, Robert",J.K. Rowling,"=""0316206873""","=""9780316206877""",4,4.04,"Mulholland Books / Little, Brown and Company",Hardcover,456,2014,2014,,2017/11/29,,,read,,,,1,,,0,,,,,
15796700,Americanah,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",Jashar Awan,"=""""","=""""",4,4.30,Alfred A. Knopf,Hardcover,477,2013,2013,,2017/11/29,,,read,,,,1,,,0,,,,,
20821043,"The Secret Place (Dublin Murder Squad, #5)",Tana French,"French, Tana",Gerry O'Brien,"=""0670026328""","=""9780670026326""",4,3.85,Viking,Hardcover,452,2014,2014,,2017/11/29,,,read,,,,1,,,0,,,,,
2623,Great Expectations,Charles Dickens,"Dickens, Charles",Marisa Sestino,"=""0192833596""","=""9780192833594""",4,3.77,Oxford University Press,Paperback,505,1998,1861,,2013/02/12,,,read,,,,1,,,0,,,,,
103159,"The Forsyte Saga (The Forsyte Chronicles, #1-3)",John Galsworthy,"Galsworthy, John",,"=""0192838628""","=""9780192838629""",4,4.16,Oxford University Press,Paperback,872,1999,1921,,2012/04/13,,,read,,,,1,,,0,,,,,
9864,The Ground Beneath Her Feet,Salman Rushdie,"Rushdie, Salman",,"=""0312254997""","=""9780312254995""",4,3.79,Picador,Paperback,576,2000,1999,,2012/04/13,,,read,,,,1,,,0,,,,,
6595136,The Infinities,John Banville,"Banville, John",,"=""0307272796""","=""9780307272799""",3,3.27,Knopf Publishing Group,Hardcover,273,2010,2009,,2012/04/13,,,read,,,,1,,,0,,,,,
53835,The Age of Innocence,Edith Wharton,"Wharton, Edith",Maureen Howard,"=""159308143X""","=""9781593081430""",4,3.95,Barnes  Noble Classics,Paperback,293,2004,1920,,2012/04/13,,,read,,,,1,,,0,,,,,
85301,Unaccustomed Earth,Jhumpa Lahiri,"Lahiri, Jhumpa",,"=""0676979343""","=""9780676979343""",4,4.13,Knopf,Hardcover,352,2008,2008,,2012/04/13,,,read,,,,1,,,0,,,,,
12505,The Idiot,Fyodor Dostoyevsky,"Dostoyevsky, Fyodor","Constance Garnett, Alan Myers, Anna Brailovsky, Joseph Frank","=""0679642420""","=""9780679642428""",4,4.18,Modern Library,Paperback,667,2003,1869,,2012/04/13,,,read,,,,1,,,0,,,,,
52778,The Woman Who Walked Into Doors,Roddy Doyle,"Doyle, Roddy",,"=""0140255125""","=""9780140255126""",4,3.84,Penguin Books,Paperback,240,1997,1996,,2012/04/13,,,read,,,,1,,,0,,,,,
15957,The Patron Saint of Liars,Ann Patchett,"Patchett, Ann",,"=""1841150509""","=""9781841150505""",4,3.80,HarperCollins Publishers,Paperback,352,2003,1992,,2012/04/13,,,read,,,,1,,,0,,,,,
16055,The Magician's Assistant,Ann Patchett,"Patchett, Ann",,"=""1857028155""","=""9781857028157""",4,3.66,Fourth Estate,Paperback,357,1998,1997,,2012/04/13,,,read,,,,1,,,0,,,,,
16697,The Mysteries of Pittsburgh,Michael Chabon,"Chabon, Michael",,"=""0060790598""","=""9780060790592""",3,3.64,Harper Perennial,Paperback,320,2005,1988,,2013/02/12,,,read,,,,1,,,0,,,,,
28588073,Hag-Seed,Margaret Atwood,"Atwood, Margaret",,"=""0804141290""","=""9780804141291""",4,3.85,Hogarth Press,Hardcover,301,2016,2016,,2016/08/31,,,read,,,,1,,,0,,,,,
28214365,Commonwealth,Ann Patchett,"Patchett, Ann",,"=""0062491792""","=""9780062491794""",5,3.81,Harper,Hardcover,322,2016,2016,,2016/08/31,,,read,,,,1,,,0,,,,,
31933085,Less,Andrew Sean Greer,"Greer, Andrew Sean",,"=""0316465186""","=""9780316465182""",4,3.71,Lee Boudreaux Books,ebook,272,2017,2017,,2017/10/30,,,read,,,,1,,,0,,,,,
28251002,The Nix,Nathan  Hill,"Hill, Nathan",,"=""110194661X""","=""9781101946619""",3,4.09,Knopf,Hardcover,640,2016,2016,,2017/10/30,,,read,,,,1,,,0,,,,,
77866,Any Human Heart,William  Boyd,"Boyd, William",,"=""1400031001""","=""9781400031009""",3,4.27,Vintage,Paperback,480,2004,2002,,2017/10/30,,,read,,,,1,,,0,,,,,
78433,The Blind Assassin,Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",5,3.95,Virago Press Ltd,Paperback,637,2001,2000,,2017/10/30,,,read,,,,1,,,0,,,,,
29044,The Secret History,Donna Tartt,"Tartt, Donna",,"=""1400031702""","=""9781400031702""",4,4.10,Vintage,Paperback,559,2004,1992,,2017/10/30,,,read,,,,1,,,0,,,,,
28390369,Swing Time,Zadie Smith,"Smith, Zadie",,"=""0241144159""","=""9780241144152""",4,3.56,Hamish Hamilton,Hardcover,453,2016,2016,,2017/10/30,,,read,,,,1,,,0,,,,,
27695,Nine Coaches Waiting,Mary  Stewart,"Stewart, Mary",Sandra Brown,"=""1556526180""","=""9781556526183""",4,4.03,Chicago Review Press,Paperback,342,2006,1958,,2017/10/30,,,read,,,,1,,,0,,,,,
149267,The Stand,Stephen King,"King, Stephen",Bernie Wrightson,"=""0385199570""","=""9780385199575""",5,4.34,Doubleday Books,Hardcover,1153,1990,1978,,2017/10/30,,,read,,,,1,,,0,,,,,
27833670,Dark Matter,Blake Crouch,"Crouch, Blake",,"=""1101904224""","=""9781101904220""",4,4.11,Crown,Hardcover,342,2016,2016,,2017/10/30,,,read,,,,1,,,0,,,,,
23604559,My Grandmother Asked Me to Tell You She's Sorry,Fredrik Backman,"Backman, Fredrik",Henning Koch,"=""1501115065""","=""9781501115066""",5,4.05,Atria Books,Hardcover,372,2015,2013,,2017/10/30,,,read,,,,1,,,0,,,,,
23719378,"Girl Waits with Gun (Kopp Sisters, #1)",Amy  Stewart,"Stewart, Amy",,"=""0544409914""","=""9780544409910""",4,3.76,Houghton Mifflin Harcourt,Hardcover,408,2015,2015,,2017/10/30,,,read,,,,1,,,0,,,,,
31751571,Since We Fell,Dennis Lehane,"Lehane, Dennis",,"=""0062129384""","=""9780062129383""",4,3.61,Ecco,Hardcover,419,2017,2017,,2017/10/30,,,read,,,,1,,,0,,,,,
30510,Paula Spencer,Roddy Doyle,"Doyle, Roddy",,"=""0670038164""","=""9780670038169""",4,3.79,Viking Books,Hardcover,281,2007,2006,,2012/04/13,,,read,,,,1,,,0,,,,,
38447,"The Handmaid's Tale (The Handmaid's Tale, #1)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",4,4.11,Anchor Books,Paperback,312,1998,1985,,2013/02/12,,,read,,,,1,,,0,,,,,
5297,The Picture of Dorian Gray,Oscar Wilde,"Wilde, Oscar",Jeffrey Eugenides,"=""0375751513""","=""9780375751516""",4,4.08,Random House: Modern Library,Paperback,272,2004,1890,,2013/02/12,,,read,,,,1,,,0,,,,,
1934,Little Women,Louisa May Alcott,"Alcott, Louisa May",Lina Paulauskaitė,"=""0451529308""","=""9780451529305""",5,4.07,Signet Classics,Paperback,449,2004,1868,,2013/02/12,,,read,,,,1,,,0,,,,,
12232938,The Lovely Bones,Alice Sebold,"Sebold, Alice",,"=""0316166685""","=""9780316166683""",4,3.80,"Little, Brown and Company",Mass Market Paperback,372,2006,2002,,2013/02/12,,,read,,,,1,,,0,,,,,
9418327,Bossypants,Tina Fey,"Fey, Tina",,"=""""","=""""",4,3.96,Reagan Arthur Books,Kindle Edition,283,2011,2011,,2013/02/12,,,read,,,,1,,,0,,,,,
1953,A Tale of Two Cities,Charles Dickens,"Dickens, Charles",Richard Maxwell,"=""0141439602""","=""9780141439600""",2,3.84,Penguin Books,Paperback,489,2003,1859,,2013/02/12,,,read,,,,1,,,0,,,,,
13530981,Dear Life,Alice Munro,"Munro, Alice","Raymond Verdaguer, Mónica Naranjo Uribe","=""0771064861""","=""9780771064869""",4,3.75,Douglas Gibson Books,Hardcover,336,2012,2012,,2013/02/12,,,read,,,,1,,,0,,,,,
13537891,NW,Zadie Smith,"Smith, Zadie",,"=""0241144140""","=""9780241144145""",4,3.45,Hamish Hamilton,Hardcover,296,2012,2012,,2013/02/12,,,read,,,,1,,,0,,,,,
10756240,Telegraph Avenue,Michael Chabon,"Chabon, Michael",,"=""0061493341""","=""9780061493348""",5,3.38,HarperCollins,Hardcover,465,2012,2012,,2013/02/12,,,read,,,,1,,,0,,,,,
11713,The English Patient,Michael Ondaatje,"Ondaatje, Michael",,"=""0771068719""","=""9780771068713""",4,3.88,McClelland & Stewart,Hardcover,320,2006,1992,,2013/02/12,,,read,,,,1,,,0,,,,,
77203,The Kite Runner,Khaled Hosseini,"Hosseini, Khaled",Berliani M. Nugrahani,"=""""","=""""",4,4.29,Riverhead Books,Paperback,371,2004,2003,,2012/05/17,,,read,,,,1,,,0,,,,,
9810105,Howards End,E.M. Forster,"Forster, E.M.",Edward Petherbridge,"=""1408453185""","=""9781408453186""",4,3.96,AudioGO,Audiobook,12,2009,1910,,2012/05/17,,,read,,,,1,,,0,,,,,
80566,Run,Ann Patchett,"Patchett, Ann",,"=""0061340634""","=""9780061340635""",4,3.57,Harper,Hardcover,295,2007,2007,,2012/04/13,,,read,,,,1,,,0,,,,,
9118135,State of Wonder,Ann Patchett,"Patchett, Ann",,"=""0062049801""","=""9780062049803""",4,3.87,HarperCollins Publishers,Hardcover,353,2011,2011,,2012/04/13,,,read,,,,1,,,0,,,,,
5826,Bel Canto,Ann Patchett,"Patchett, Ann",,"=""0060838728""","=""9780060838720""",3,3.93,Harper Perennial,Paperback,352,2005,2001,,2012/04/13,,,read,,,,1,,,0,,,,,
182381,Cranford,Elizabeth Gaskell,"Gaskell, Elizabeth",Patricia Ingham,"=""0141439882""","=""9780141439884""",4,3.85,Penguin Classics,Paperback,257,2005,1853,,2012/04/13,,,read,,,,1,,,0,,,,,
156538,North and South,Elizabeth Gaskell,"Gaskell, Elizabeth",,"=""0140620192""","=""9780140620191""",4,4.14,Penguin Books,Paperback,521,1994,1855,,2012/04/13,,,read,,,,1,,,0,,,,,
33917,The Namesake,Jhumpa Lahiri,"Lahiri, Jhumpa",,"=""0618485228""","=""9780618485222""",4,3.99,Mariner Books,Paperback,291,2004,2003,,2012/04/13,,,read,,,,1,,,0,,,,,
7937843,Room,Emma Donoghue,"Donoghue, Emma",,"=""""","=""""",4,4.06,"Little, Brown and Company",Hardcover,321,2010,2010,,2012/04/13,,,read,,,,1,,,0,,,,,
257845,True Grit,Charles Portis,"Portis, Charles",,"=""1585673692""","=""9781585673698""",4,4.15,Harry N. Abrams,Paperback,224,2002,1968,,2012/04/13,,,read,,,,1,,,0,,,,,
6163,"The Border Trilogy: All the Pretty Horses, The Crossing, Cities of the Plain",Cormac McCarthy,"McCarthy, Cormac",,"=""0375407936""","=""9780375407932""",5,4.44,Everyman's Library,Hardcover,1040,1999,1994,,2012/04/13,,,read,,,,1,,,0,,,,,
347964,The Miracle Life of Edgar Mint,Brady Udall,"Udall, Brady",,"=""0375719180""","=""9780375719189""",4,3.97,Vintage,Paperback,428,2002,2001,,2012/04/13,,,read,,,,1,,,0,,,,,
6944566,The Lonely Polygamist,Brady Udall,"Udall, Brady",,"=""0393062627""","=""9780393062625""",5,3.51,W. W. Norton  Company,Hardcover,602,2010,2010,,2012/04/13,,,read,,,,1,,,0,,,,,
97782,Then We Came to the End,Joshua Ferris,"Ferris, Joshua",,"=""0316016381""","=""9780316016384""",5,3.46,"Little, Brown and Company",Hardcover,387,2007,2007,,2012/04/13,,,read,,,,1,,,0,,,,,
6422678,The Unnamed,Joshua Ferris,"Ferris, Joshua",,"=""0316034010""","=""9780316034012""",3,3.32,Reagan Arthur Books,Hardcover,310,2010,2010,,2012/04/13,,,read,,,,1,,,0,,,,,
24796,Zorro,Isabel Allende,"Allende, Isabel","Margaret Sayers Peden, محمدعلی مهمان‌نوازان","=""006078721X""","=""9780060787219""",4,3.76,HarperLargePrint,Paperback,677,2005,2005,,2012/04/13,,,read,,,,1,,,0,,,,,
16527,Daughter of Fortune,Isabel Allende,"Allende, Isabel",Margaret Sayers Peden,"=""0061120251""","=""9780061120251""",4,3.91,Harper Perennial,Paperback,432,2006,1998,,2012/04/13,,,read,,,,1,,,0,,,,,
9815,The View from Castle Rock,Alice Munro,"Munro, Alice",,"=""1400042828""","=""9781400042821""",3,3.68,Alfred A. Knopf,Hardcover,349,2006,2006,,2012/04/13,,,read,,,,1,,,0,,,,,
14280,Runaway,Alice Munro,"Munro, Alice",,"=""1400077915""","=""9781400077915""",4,3.98,Vintage Contemporaries,Paperback,335,2005,2003,,2012/04/13,,,read,,,,1,,,0,,,,,
16707,Wonder Boys,Michael Chabon,"Chabon, Michael",Hans Hermann,"=""3423124172""","=""9783423124171""",4,3.93,Dt. Taschenbuch-Verl.,,383,1998,1995,,2012/04/13,,,read,,,,1,,,0,,,,,
16703,The Yiddish Policemen's Union,Michael Chabon,"Chabon, Michael",,"=""0007149824""","=""9780007149827""",4,3.71,HarperCollins,Hardcover,414,2007,2007,,2012/04/13,,,read,,,,1,,,0,,,,,
653651,Nights at the Circus,Angela Carter,"Carter, Angela",,"=""0140077030""","=""9780140077032""",5,3.92,Penguin Books,Paperback,295,1986,1984,,2012/04/13,,,read,,,,1,,,0,,,,,
3078805,I See You Everywhere,Julia Glass,"Glass, Julia",,"=""0375422757""","=""9780375422751""",4,3.22,Pantheon,Hardcover,287,2008,2008,,2012/04/13,,,read,,,,1,,,0,,,,,
27646,The Whole World Over,Julia Glass,"Glass, Julia",,"=""0375422749""","=""9780375422744""",4,3.49,Pantheon,Hardcover,509,2006,2006,,2012/04/13,,,read,,,,1,,,0,,,,,
7857656,The Widower's Tale,Julia Glass,"Glass, Julia",,"=""030737792X""","=""9780307377920""",4,3.66,Pantheon,Hardcover,416,2010,2009,,2012/04/13,,,read,,,,1,,,0,,,,,
31244,Our Mutual Friend,Charles Dickens,"Dickens, Charles",,"=""0375761144""","=""9780375761140""",4,4.07,Modern Library,Paperback,801,2002,1865,,2012/04/13,,,read,,,,1,,,0,,,,,
325085,Nicholas Nickleby,Charles Dickens,"Dickens, Charles",Mark Ford,"=""0140435123""","=""9780140435122""",4,3.91,Penguin,Paperback,817,2003,1839,,2012/04/13,,,read,,,,1,,,0,,,,,
31250,Little Dorrit,Charles Dickens,"Dickens, Charles","Stephen J. Wall, Helen Small","=""0141439963""","=""9780141439969""",5,3.99,Penguin Classics,Paperback,1021,2003,1855,,2012/04/13,,,read,,,,1,,,0,,,,,
1885,Pride and Prejudice,Jane Austen,"Austen, Jane",Anna Quindlen,"=""""","=""""",5,4.26,Modern Library,Paperback,279,2000,1813,,2012/04/13,,,read,,,,1,,,0,,,,,
28943,Not the End of the World,Kate Atkinson,"Atkinson, Kate",,"=""0316159379""","=""9780316159371""",4,3.74,Back Bay Books,Paperback,288,2004,2002,,2012/04/13,,,read,,,,1,,,0,,,,,
41688,Human Croquet,Kate Atkinson,"Atkinson, Kate",,"=""0312186886""","=""9780312186883""",4,3.72,Picador,Paperback,352,1999,1997,,2012/04/13,,,read,,,,1,,,0,,,,,
28940,Behind the Scenes at the Museum,Kate Atkinson,"Atkinson, Kate",,"=""0312150601""","=""9780312150600""",4,3.96,Picador USA,Paperback,336,1999,1995,,2012/04/13,,,read,,,,1,,,0,,,,,
7896227,Molly Fox's Birthday,Deirdre Madden,"Madden, Deirdre",,"=""0312429541""","=""9780312429546""",4,3.43,Picador USA,Paperback,221,2010,2008,,2012/04/13,,,read,,,,1,,,0,,,,,
8109709,The Evolution of Bruno Littlemore,Benjamin Hale,"Hale, Benjamin",,"=""0446571571""","=""9780446571579""",5,3.58,Twelve,Hardcover,578,2011,2011,,2012/04/13,,,read,,,,1,,,0,,,,,
14050,The Time Traveler's Wife,Audrey Niffenegger,"Niffenegger, Audrey",,"=""0965818675""","=""9780965818674""",4,3.97,MacAdam/Cage,Paperback,528,2003,2003,,2012/04/13,,,read,,,,1,,,0,,,,,
44597,Wide Sargasso Sea,Jean Rhys,"Rhys, Jean",,"=""0140274219""","=""9780140274219""",5,3.58,Penguin Books,Paperback,160,1998,1966,,2012/04/13,,,read,,,,1,,,0,,,,,
3711,White Teeth,Zadie Smith,"Smith, Zadie",,"=""0375703861""","=""9780375703867""",4,3.77,Vintage,Paperback,448,2001,2000,,2012/04/13,,,read,,,,1,,,0,,,,,
